UUID,Unité,mol éq. H+,kg éq. CFC 11,kg éq. CO2,kg éq. CO2.1,kg éq. CO2.2,kg éq. P,kg éq. N,mol éq. N,kg éq. COVNM,incidence de maladie,éq. kBq U235,MJ,kg éq. Sb,sans dimension (pt)
c461da82-7f27-4338-9c8a-fa39d055b015,"Vapeur à partir de fioul lourd (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|< 10MW, teneur en soufre 1%), RSA/Steam from heavy fuel oil (uncontrolled flue gas cleaning|at steam plant|< 10MW, 1% sulphur content), RSA",0.00167315,1.00204e-13,0.0982872,0.0,0.0982872,1.41431e-08,0.000473044,0.00518265,0.000858306,1.21532e-08,0.00105731,1.30184,6.81731e-09,0.0
6a1f5716-4ab5-4efa-8c73-937919830f0b,"Vapeur à partir de fioul lourd (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|< 10MW, teneur en soufre 1%), RER/Steam from heavy fuel oil (uncontrolled flue gas cleaning|at steam plant|< 10MW, 1% sulphur content), RER",0.00162679,2.55232e-13,0.0967896,0.0,0.0967896,1.76122e-08,0.000449924,0.0049289,0.000821044,1.15455e-08,0.00145915,1.19217,5.81741e-09,0.0
529e61dc-6a01-4944-a73b-2300f300ff11,"Vapeur à partir de fioul lourd (cyclone|en sortie de chaudière|> 10MW, teneur en soufre 1%), RER/Steam from heavy fuel oil (cyclone|at steam plant|> 10MW, 1% sulphur content), RER",0.00162679,2.55232e-13,0.0967896,0.0,0.0967896,1.76122e-08,0.000449924,0.0049289,0.000821044,8.76645e-09,0.00145915,1.19217,5.81741e-09,0.0
24b37408-7097-4d9a-93d8-b720e43dc154,"Vapeur à partir de fioul lourd (cyclone|en sortie de chaudière|< 10MW, teneur en soufre 3,5%), RSA/Steam from heavy fuel oil (cyclone|at steam plant|> 10MW, 3.5% sulphur content), RSA",0.00343272,2.36709e-14,0.096308,0.0,0.096308,8.52858e-09,0.00046764,0.0051241,0.000955279,2.17251e-08,0.000243248,1.24219,6.66932e-09,0.0
7f4b402a-b345-47eb-ac13-e2f93702c59e,"Vapeur à partir de fioul lourd (cyclone|en sortie de chaudière|< 10MW, teneur en soufre 1%), RSA/Steam from heavy fuel oil (cyclone|at steam plant|> 10MW, 1% sulphur content), RSA",0.00167315,1.00204e-13,0.0982872,0.0,0.0982872,1.41431e-08,0.000473044,0.00518265,0.000858306,9.37407e-09,0.00105731,1.30184,6.81731e-09,0.0
caf1a971-dc4c-139c-820c-c18bd7fbe413,"Vapeur à partir de fioul léger (technologie non spécifiée), RSA/Steam from light fuel oil (unspecified technology), RSA",0.000701618,1.07054e-13,0.0958386,0.0,0.0958386,1.83371e-08,0.000266632,0.00291994,0.000474096,3.68528e-09,0.00110992,1.29306,6.78967e-09,0.0
19d30184-3353-8d04-cc67-70c01d5a1068,"Vapeur à partir de fioul léger (technologie non spécifiée), RER/Steam from light fuel oil (unspecified technology), RER",0.000659688,2.62383e-13,0.0930799,0.0,0.0930799,1.50013e-08,0.00024293,0.00266065,0.000434239,3.02813e-09,0.00151038,1.28615,6.02555e-09,0.0
ad9d2f0b-1c44-4947-8e44-8939859787f0,"Vapeur à partir de fioul léger (réduction catalytique sélective|en sortie de chaudière|> 10MW, teneur en soufre 0,2%), RSA/Steam from light fuel oil (selective catalytic reduction|at steam plant|> 10MW, 0.2% sulphur content), RSA",0.000385621,2.72092e-14,0.0932131,0.0,0.0932131,9.8504e-09,9.63494e-05,0.001059,0.000187643,3.24666e-09,0.00025922,1.27083,6.75152e-09,0.0
d4e3b01f-04d6-4db3-8f63-1d8796350dce,"Vapeur à partir de fioul léger (réduction catalytique sélective|en sortie de chaudière|> 10MW, teneur en soufre 0,2%), RER/Steam from light fuel oil (selective catalytic reduction|at steam plant|> 10MW, 0.2% sulphur content), RER",0.000343692,1.09963e-13,0.0920324,0.0,0.0920324,1.27268e-08,7.36265e-05,0.000809742,0.000151686,2.58952e-09,0.000931226,1.25585,5.99952e-09,0.0
dda7bb1f-940b-4079-a98f-7aa1c241fb3f,"Vapeur à partir de fioul léger (réduction catalytique sélective|en sortie de chaudière|> 10MW, teneur en soufre 0,1%), RSA/Steam from light fuel oil (selective catalytic reduction|at steam plant|> 10MW, 0.1% sulphur content), RSA",0.000331712,1.07054e-13,0.0958386,0.0,0.0958386,1.83371e-08,9.98206e-05,0.00109602,0.000194079,2.7985e-09,0.00110992,1.29306,6.78967e-09,0.0
1f2b3f72-e6bc-458d-8996-fb1a32b4a660,"Vapeur à partir de fioul léger (réduction catalytique sélective|en sortie de chaudière|> 10MW, teneur en soufre 0,1%), RER/Steam from light fuel oil (selective catalytic reduction|at steam plant|> 10MW, 0.1% sulphur content), RER",0.00027861,2.62383e-13,0.0930799,0.0,0.0930799,1.50013e-08,7.61192e-05,0.000836739,0.000154222,2.1637e-09,0.00151038,1.28615,6.02555e-09,0.0
09f48e99-7357-42c6-8ce7-a0ce73a5bd23,"Vapeur à partir de fioul léger (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|teneur en soufre 0,2%), RSA/Steam from light fuel oil (uncontrolled flue gas cleaning|at steam plant|0.2% sulphur content), RSA",0.000701618,2.35707e-14,0.0931105,0.0,0.0931105,9.66926e-09,0.000262891,0.00287997,0.000467207,3.68528e-09,0.000240722,1.26939,6.74644e-09,0.0
8a33418a-43b2-4235-b809-68f73d513a08,"Vapeur à partir de fioul léger (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|teneur en soufre 0,2%), RER/Steam from light fuel oil (uncontrolled flue gas cleaning|at steam plant|0.2% sulphur content), RER",0.000659688,1.06324e-13,0.0919298,0.0,0.0919298,1.25456e-08,0.000240168,0.00263071,0.000431249,3.02813e-09,0.00091273,1.25441,5.99445e-09,0.0
c4a8b400-d8b6-4a0d-a74d-fd969e69725a,"Vapeur à partir de fioul léger (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|teneur en soufre 0,1%), RSA/Steam from light fuel oil (uncontrolled flue gas cleaning|at steam plant|0.1% sulphur content), RSA",0.00064822,1.03409e-13,0.0957359,0.0,0.0957359,1.81556e-08,0.000266632,0.00291994,0.000474096,3.23783e-09,0.00109139,1.29161,6.78461e-09,0.0
e16a351d-3a88-49bb-acfe-02888fd20e93,"Vapeur à partir de fioul léger (épuration non contrôlée des émissions gaseuses|en sortie de chaudière|teneur en soufre 0,1%), RER/Steam from light fuel oil (uncontrolled flue gas cleaning|at steam plant|0.1% sulphur content), RER",0.000595118,2.58739e-13,0.0929772,0.0,0.0929772,1.48198e-08,0.00024293,0.00266065,0.000434239,2.60302e-09,0.00149185,1.28471,6.02047e-09,0.0
95985577-dcab-45d4-bb40-714b3727800f,"Vapeur à partir de fioul léger (brûleur à faibles émissions de NOx|en sortie de chaudière|< 10MW, teneur en soufre 0,2%), RSA/Steam from light fuel oil (low NOx burner|at steam plant|< 10MW, 0.2% sulphur content), RSA",0.000562504,2.35725e-14,0.0931106,0.0,0.0931106,9.66936e-09,0.000189819,0.00207912,0.000344603,3.48912e-09,0.000240732,1.26939,6.74644e-09,0.0
f2f0fe21-06ce-4615-a573-b8b5a22761bc,"Vapeur à partir de fioul léger (brûleur à faibles émissions de NOx|en sortie de chaudière|< 10MW, teneur en soufre 0,2%), RER/Steam from light fuel oil (low NOx burner|at steam plant|< 10MW, 0.2% sulphur content), RER",0.000520573,1.06326e-13,0.0919299,0.0,0.0919299,1.25457e-08,0.000167096,0.00182986,0.000308645,2.83197e-09,0.000912739,1.25441,5.99445e-09,0.0
fbc75163-abba-4650-8741-ee29d2592596,"Vapeur à partir de fioul léger (brûleur à faibles émissions de NOx|en sortie de chaudière|< 10MW, teneur en soufre 0,1%), RSA/Steam from light fuel oil (low NOx burner|at steam plant|< 10MW, 0.1% sulphur content), RSA",0.00050888,1.03411e-13,0.0957359,0.0,0.0957359,1.81557e-08,0.000193441,0.00211779,0.000351293,3.04135e-09,0.0010914,1.29161,6.78461e-09,0.0
13ee54b0-54cc-4210-9fe1-7b20e8fbcc58,"Vapeur à partir de fioul léger (brûleur à faibles émissions de NOx|en sortie de chaudière|< 10MW, teneur en soufre 0,1%), RER/Steam from light fuel oil (low NOx burner|at steam plant|< 10MW, 0.1% sulphur content), RER",0.000455778,2.58741e-13,0.0929772,0.0,0.0929772,1.48199e-08,0.00016974,0.00185851,0.000311436,2.40654e-09,0.00149186,1.28471,6.02047e-09,0.0
2de1010a-ac65-4cdf-a0c0-c1d4d6632b0a,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), US/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), US",0.00103909,1.1889e-13,0.113546,0.0,0.113546,3.26031e-09,0.000230595,0.00252169,0.000428775,5.87242e-09,0.00056577,1.15857,2.16839e-08,0.0
53c976e8-59a2-4baf-96d7-d695e0d853fe,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), RU/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), RU",0.00146863,8.79956e-14,0.127354,0.0,0.127354,3.88065e-09,0.000750286,0.00822075,0.0013592,3.39812e-08,0.00265481,1.21659,2.19172e-08,0.0
d9ba5f6e-8d6c-419d-9fd9-9c4eb5c09f4f,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), RSA/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), RSA",0.00150904,6.24737e-14,0.123349,0.0,0.123349,2.99583e-09,0.000545,0.00596244,0.000951379,3.01509e-08,0.000361004,1.1789,2.1681e-08,0.0
5c012dc3-2d97-4857-8ea5-52853d576674,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), RER/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), RER",0.00100331,1.49149e-13,0.123592,0.0,0.123592,3.55968e-09,0.000320473,0.00350922,0.000569636,6.86853e-09,0.00113254,1.18827,2.17155e-08,0.0
0d6334f8-0cf2-4198-8c4c-c2a560c1ba38,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), NL/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), NL",0.00056307,1.02981e-13,0.125555,0.0,0.125555,4.56522e-09,0.000200191,0.00218697,0.000353816,3.10346e-09,0.00081616,1.20448,2.17941e-08,0.0
ba05b9ec-364e-4de3-8f58-6abf27c34582,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), IT/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), IT",0.000506421,1.02268e-13,0.127312,0.0,0.127312,3.80687e-09,0.00025371,0.00277715,0.000452963,4.39911e-09,0.000515008,1.20386,2.17779e-08,0.0
5daaed41-b1f7-43c4-bb72-9ca308caffb2,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), GB/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), GB",0.0012339,1.04286e-13,0.120535,0.0,0.120535,3.604e-09,0.000453066,0.00495416,0.000793545,6.44978e-09,0.00175068,1.19903,2.17714e-08,0.0
bc1f1a35-f3fe-4f41-ac37-217a2751ac10,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), ES/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), ES",0.00116084,1.10553e-13,0.128666,0.0,0.128666,2.9129e-09,0.000572007,0.00626466,0.00102213,1.54849e-08,0.000771552,1.19027,2.17552e-08,0.0
907a7912-24d1-4ac7-a4ca-ae4d50143304,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), DE/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), DE",0.000563975,1.81749e-13,0.124739,0.0,0.124739,4.96265e-09,0.000172222,0.00188585,0.000305182,2.79379e-09,0.00134249,1.19875,2.1799e-08,0.0
a460e954-5857-49d5-a730-81f5fa1eb950,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), CN/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), CN",0.0021773,6.23503e-14,0.119868,0.0,0.119868,2.98123e-09,0.00088213,0.00965753,0.00153028,3.96576e-08,0.000363546,1.179,2.16829e-08,0.0
87e57300-74a6-477a-8cdf-7eea50349e28,"Vapeur à partir de charbon/anthracite (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 50MW), BE/Steam from hard coal (technology mix regarding firing and flue gas cleaning|at steam plant|> 50MW), BE",0.00121708,1.15279e-13,0.119977,0.0,0.119977,4.18192e-09,0.000374511,0.00409773,0.000663972,7.78094e-09,0.000649085,1.20582,2.1729e-08,0.0
3f07d486-5fbd-453e-9b7e-72253239ae49,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 10MW), RSA/Steam from biomass (technology mix regarding firing and flue gas cleaning|at steam plant|> 10MW), RSA",0.000645627,7.30638e-14,0.00928358,0.0,0.00928358,1.09217e-07,0.00027353,0.00304729,0.000517168,1.60706e-09,0.00031558,0.116195,2.17562e-08,0.0
8165f092-6172-eaa5-1380-0cfa83c5051e,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière| Puissance non spécifiée), RSA/Steam from biomass (technology mix regarding firing and flue gas cleaning|at steam plant| Unspecified power), RSA",0.000807486,7.30638e-14,0.00934368,0.0,0.00934368,1.09217e-07,0.000358827,0.00397992,0.000666471,1.83182e-09,0.00031558,0.116195,2.17569e-08,0.0
b3f54ba4-6c48-4292-9279-d2758b8939f0,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|> 10MW), RER/Steam from biomass (technology mix regarding firing and flue gas cleaning|at steam plant|> 10MW), RER",0.000386705,3.73618e-14,0.00446644,0.0,0.00446644,1.35678e-09,0.000164613,0.00180718,0.000313389,9.18189e-10,0.00016082,0.0439988,2.16723e-08,0.0
c231ba0d-237e-574e-9f98-acf53176505d,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière| Puissance non spécifiée), RER/Steam from biomass (technology mix regarding firing and flue gas cleaning|at steam plant| Unspecified power), RER",0.000548207,3.73618e-14,0.004526,0.0,0.004526,1.35678e-09,0.000249726,0.00273779,0.000462384,1.1424e-09,0.00016082,0.0439988,2.1673e-08,0.0
f472a504-311f-48cd-a7ce-761ca8c887c0,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|< 10MW), RSA/Steam from biomass (technology mix regarding firing and flue gas cleaning|at steam plant|< 10MW), RSA",0.000807486,7.12025e-14,0.00934368,0.0,0.00934368,1.0914e-07,0.000358827,0.00397992,0.000666471,1.83182e-09,0.000311666,0.115469,2.17569e-08,0.0
1bf4bcb0-5df6-440a-9e07-bcecf225d98f,"Vapeur à partir de biomasse (mix de technologies de combustion et d'épuration des effluents gazeux|en sortie de chaudière|< 10MW), RER/Steam from biomass ( technology mix regarding firing and flue gas cleaning|at steam plant|< 10MW), RER",0.000548207,3.54992e-14,0.004526,0.0,0.004526,1.26396e-09,0.000249726,0.00273779,0.000462384,1.1424e-09,0.000156904,0.0432638,2.1673e-08,0.0
1c329b5b-04da-75b8-c024-00000cd0155f,"Truite portion, 250-350g, convenntionel, sortie atelier_x007f_/Small trout, 250-350g, conventional, at farm gate",0.0117365,3.65495e-07,3.07797,0.183422,2.89455,0.0156857,0.113537,0.0601738,0.0136138,1.93041e-07,0.935106,48.6656,5.0085e-06,13.387
11dda921-189e-cc2a-2c06-0000249cb7d7,"Truie de reforme, Label rouge, plein air, sortie atelier_x007f_/Cull sow, Label Rouge, outdoor system, at farm gate",0.0689854,4.7537e-07,5.66531,0.769537,4.89578,0.00153274,0.0965683,0.732402,0.0192581,1.48812e-06,0.674624,44.3653,1.54191e-05,147.822
269486d4-9e6d-0379-63e3-00007dd98f20,"Truie de réforme, Label Rouge, Bâtiment courette, sortie atelier_x007f_/Cull sow, Label Rouge, pig with run system, at farm gate",0.0942645,6.3524e-07,,5.42497,5.56535,0.00178478,0.0686082,1.03104,0.0226836,2.09039e-06,2.14004,80.6235,1.76564e-05,51.7863
3329f765-5e1c-8768-b634-00001ba737f1,"Truie de reforme, conventionnel, Moyenne nationale (France), sortie atelier_x007f_/Cull sow, conventional, national average, at farm gate",0.0933571,6.85902e-07,,5.05004,5.93057,0.00189245,0.0667917,1.01452,0.0231152,2.06289e-06,2.18446,84.6152,1.80882e-05,47.2744
0bacfb85-1b3c-85d0-7fd4-0000078b2031,"Truie de reforme, biologique, sortie atelier_x007f_/Cull sow, organic, at farm gate",0.0629921,5.50729e-07,6.38359,1.02268,5.36091,0.00230399,0.136825,0.673023,0.0258027,1.42699e-06,0.867525,61.3799,1.85136e-05,
563aaa4c-473b-47e4-a266-008a9084980e,"Tricotage, mailles jetées (indémaillable), inventaire désagrégé/Warp knitting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648b33-f117-4eca-bb09-233c0ad0757f,"Tricotage sans couture, inventaire désagrégé/Seamless knitting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364298ad-2058-4ec4-b2d0-47f5214abffb,"Tricotage rectiligne, inventaire désagrégé/Flat knitting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6524ac1e-cc95-4b5a-b462-2fccad7a0bce,"Tricotage fully-fashioned, inventaire désagrégé/Fully-fashioned knitting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e16787c-7a89-4883-acdf-37d3d362bdab,"Tricotage circulaire, inventaire désagrégé/Circular knitting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6c77ae0-eada-4c4e-89ae-cc066e5de598,Tricotage chaussant/Hosiery knitting ; mechanical process ; at plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c478d79-ff6b-45e1-9396-c3bd897faa1d,Tricotage/Knitting ; mechanical process ; at plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e431935-8f12-478f-916c-a216492a8406,"Tressage, inventaire désagrégé/Braiding",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1a2387c-2591-4d4f-b547-dc450f6ba31b,"Transport maritime par ferry (dont flotte, utilisation et infrastructure) [tkm], GLO/Ocean ferry transport 1,200-10,000 t (incl. infrastructure fleet and use) (100%) [tkm], GLO",0.00103337,5.40865e-10,0.194995,0.0,0.194995,1.27684e-08,0.000497557,0.00544712,0.00136843,1.29208e-08,0.00187267,1.09127,6.46764e-09,0.0
11a58bc0-0b5e-42b9-be3a-24210fd6ac47,"Transport maritime en vrac 100-200,000 t (dont flotte, utilisation et infrastructure)[tkm], GLO/Ocean bulk transport 100-200,000 t (incl. infrastructure fleet and use) (100%) [tkm], GLO",0.000111628,1.98146e-11,0.00914787,0.0,0.00914787,1.2888e-09,9.1639e-07,9.89927e-06,1.47515e-05,1.40307e-09,0.000175858,0.0691891,4.45052e-10,0.0
8dc4ce62-ff0f-4680-897f-867c3b31a923,"Transport maritime de conteneurs 27,500 t (dont flotte, utilisation et infrastructure) [tkm], GLO/Ocean container transport 27,500 t (incl. infrastructure fleet and use) (100%) [tkm], GLO",0.000766767,4.90964e-11,0.0483042,0.0,0.0483042,4.33885e-09,0.000186192,0.00203843,0.000526131,5.99782e-09,0.000481343,0.255129,1.47513e-09,0.0
